Egg.ID,Project.clutch.ID,Project.clutch.ID.x,Breeding.year,Analyses.breeding.habitat.type,Region.Country,Region.County,county,Region.central.longitude.coordinate,Region.central.latitude.coordinate,Clutch.size,Analyses.Clutch.Failure.Category,Incubation.type,Fertility,Hatching.outcome,Hatching.outcome.binomial,Analyses.Failed.egg.category,Embryo.stage,Ordinal.embryo.staging,Cooney.et.al.Phase.category
Wild.egg.130,Wild.Clutch.37,ECC_15.2022.TS.Low,2022,Grassland,England,Lancashire,['Lancashire'],-2.4609,53.8622,4,Unknown,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.131,Wild.Clutch.37,ECC_15.2022.TS.Low,2022,Grassland,England,Lancashire,['Lancashire'],-2.4609,53.8622,4,Unknown,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.132,Wild.Clutch.37,ECC_15.2022.TS.Low,2022,Grassland,England,Lancashire,['Lancashire'],-2.4609,53.8622,4,Unknown,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.133,Wild.Clutch.38,ECC_15.2022.TS.Mid,2022,Grassland,England,Lancashire,['Lancashire'],-2.4609,53.8622,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.134,Wild.Clutch.38,ECC_15.2022.TS.Mid,2022,Grassland,England,Lancashire,['Lancashire'],-2.4609,53.8622,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.135,Wild.Clutch.38,ECC_15.2022.TS.Mid,2022,Grassland,England,Lancashire,['Lancashire'],-2.4609,53.8622,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.136,Wild.Clutch.38,ECC_15.2022.TS.Mid,2022,Grassland,England,Lancashire,['Lancashire'],-2.4609,53.8622,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.137,Wild.Clutch.39,ECC_15.2022.WB,2022,Moorland,England,Lancashire,['Lancashire'],-2.4609,53.8622,3,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.138,Wild.Clutch.39,ECC_15.2022.WB,2022,Moorland,England,Lancashire,['Lancashire'],-2.4609,53.8622,3,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.139,Wild.Clutch.39,ECC_15.2022.WB,2022,Moorland,England,Lancashire,['Lancashire'],-2.4609,53.8622,3,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.140,Wild.Clutch.40,ECC_16.2022.Enchmarsh,2022,Grassland,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.141,Wild.Clutch.40,ECC_16.2022.Enchmarsh,2022,Grassland,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.142,Wild.Clutch.40,ECC_16.2022.Enchmarsh,2022,Grassland,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.143,Wild.Clutch.40,ECC_16.2022.Enchmarsh,2022,Grassland,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.144,Wild.Clutch.41,ECC_16.2022.Hill.House,2022,Grassland,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Failed,Wild,Fertile,Unhatched,0,Failed,35,35,Phase.3
Wild.egg.145,Wild.Clutch.41,ECC_16.2022.Hill.House,2022,Grassland,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.146,Wild.Clutch.41,ECC_16.2022.Hill.House,2022,Grassland,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.147,Wild.Clutch.41,ECC_16.2022.Hill.House,2022,Grassland,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.148,Wild.Clutch.42,ECC_16.2022.Magpie.Hill.1,2022,Moorland,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.149,Wild.Clutch.42,ECC_16.2022.Magpie.Hill.1,2022,Moorland,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.150,Wild.Clutch.42,ECC_16.2022.Magpie.Hill.1,2022,Moorland,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.151,Wild.Clutch.42,ECC_16.2022.Magpie.Hill.1,2022,Moorland,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.152,Wild.Clutch.43,ECC_16.2022.Magpie.Hill.2,2022,Moorland,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Damaged,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.153,Wild.Clutch.43,ECC_16.2022.Magpie.Hill.2,2022,Moorland,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Damaged,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.154,Wild.Clutch.43,ECC_16.2022.Magpie.Hill.2,2022,Moorland,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Damaged,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.155,Wild.Clutch.44,ECC_16.2022.Stone.Acton,2022,Grassland,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.156,Wild.Clutch.44,ECC_16.2022.Stone.Acton,2022,Grassland,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.157,Wild.Clutch.44,ECC_16.2022.Stone.Acton,2022,Grassland,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.158,Wild.Clutch.44,ECC_16.2022.Stone.Acton,2022,Grassland,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.159,Wild.Clutch.46,ECC_17.2022.BY1,2022,Wetland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.160,Wild.Clutch.46,ECC_17.2022.BY1,2022,Wetland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.161,Wild.Clutch.46,ECC_17.2022.BY1,2022,Wetland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.162,Wild.Clutch.46,ECC_17.2022.BY1,2022,Wetland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.163,Wild.Clutch.47,ECC_17.2022.FF9,2022,Wetland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Mixed,Wild,Fertile,Unhatched,0,Failed,40+ (unable to precisely stage),NA,Phase.3
Wild.egg.164,Wild.Clutch.47,ECC_17.2022.FF9,2022,Wetland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Mixed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.165,Wild.Clutch.47,ECC_17.2022.FF9,2022,Wetland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Mixed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.166,Wild.Clutch.48,ECC_17.2022.PN1,2022,Grassland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Failed,Wild,Fertile,Unhatched,0,Failed,Early (unable to stage precisely but must have died in first 1-2 days of incubation),3,Phase.1
Wild.egg.167,Wild.Clutch.48,ECC_17.2022.PN1,2022,Grassland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Failed,Wild,Fertile,Unhatched,0,Failed,Early (unable to stage precisely but must have died in first 1-2 days of incubation),3,Phase.1
Wild.egg.168,Wild.Clutch.48,ECC_17.2022.PN1,2022,Grassland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Failed,Wild,Fertile,Unhatched,0,Failed,Early <Stage 5 ish (unable to stage precisely but must have died in first 1-2 days of incubation),3,Phase.1
Wild.egg.169,Wild.Clutch.48,ECC_17.2022.PN1,2022,Grassland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.170,Wild.Clutch.49,ECC_17.2022.PN2,2022,Wetland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.171,Wild.Clutch.49,ECC_17.2022.PN2,2022,Wetland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.172,Wild.Clutch.49,ECC_17.2022.PN2,2022,Wetland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.173,Wild.Clutch.49,ECC_17.2022.PN2,2022,Wetland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.174,Wild.Clutch.50,ECC_17.2022.PN3,2022,Wetland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Failed,Wild,Fertile,Unhatched,0,Failed,Probably pre-stage 5ish (but potentially <10),5,Phase.1
Wild.egg.175,Wild.Clutch.50,ECC_17.2022.PN3,2022,Wetland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Failed,Wild,Fertile,Unhatched,0,Failed,<5,3,Phase.1
Wild.egg.176,Wild.Clutch.50,ECC_17.2022.PN3,2022,Wetland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Failed,Wild,Unknown,Unhatched,0,Failed,Unknown,NA,NA
Wild.egg.177,Wild.Clutch.50,ECC_17.2022.PN3,2022,Wetland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.178,Wild.Clutch.51,ECC_17.2022.YI3,2022,Wetland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Mixed,Wild,Fertile,Unhatched,0,Failed,41-42 (after re-staging checks),41.5,Phase.3
Wild.egg.179,Wild.Clutch.51,ECC_17.2022.YI3,2022,Wetland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Mixed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.180,Wild.Clutch.51,ECC_17.2022.YI3,2022,Wetland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Mixed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.181,Wild.Clutch.52,ECC_17.2022.YI5,2022,Grassland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.182,Wild.Clutch.52,ECC_17.2022.YI5,2022,Grassland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.183,Wild.Clutch.52,ECC_17.2022.YI5,2022,Grassland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.184,Wild.Clutch.52,ECC_17.2022.YI5,2022,Grassland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.185,Wild.Clutch.53,ECC_17.2022.YI6,2022,Grassland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Failed,Wild,Fertile,Unhatched,0,Failed,Early (think it is fertile but cannot accurately stage sample),NA,Phase.1
Wild.egg.186,Wild.Clutch.53,ECC_17.2022.YI6,2022,Grassland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.187,Wild.Clutch.53,ECC_17.2022.YI6,2022,Grassland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.188,Wild.Clutch.53,ECC_17.2022.YI6,2022,Grassland,Wales,Conwy County Borough,['Conwy'],-3.7465,53.1474,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.189,Wild.Clutch.54,ECC_18.2022.CC-02,2022,Grassland,England,Norfolk,['Norfolk'],0.9647,52.6712,3,Damaged,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.190,Wild.Clutch.54,ECC_18.2022.CC-02,2022,Grassland,England,Norfolk,['Norfolk'],0.9647,52.6712,3,Damaged,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.191,Wild.Clutch.55,ECC_18.2022.HON-05,2022,Military,England,Suffolk,['Suffolk'],1.0492,52.2539,4,Failed,Wild,Fertile,Unhatched,0,Failed,38 (after re-staging checks),38,Phase.3
Wild.egg.192,Wild.Clutch.55,ECC_18.2022.HON-05,2022,Military,England,Suffolk,['Suffolk'],1.0492,52.2539,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.193,Wild.Clutch.55,ECC_18.2022.HON-05,2022,Military,England,Suffolk,['Suffolk'],1.0492,52.2539,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.194,Wild.Clutch.55,ECC_18.2022.HON-05,2022,Military,England,Suffolk,['Suffolk'],1.0492,52.2539,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.195,Wild.Clutch.56,ECC_18.2022.HON-13,2022,Military,England,Suffolk,['Suffolk'],1.0492,52.2539,4,Failed,Wild,Fertile,Unhatched,0,Failed,44-45,44.5,Phase.3
Wild.egg.196,Wild.Clutch.56,ECC_18.2022.HON-13,2022,Military,England,Suffolk,['Suffolk'],1.0492,52.2539,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.197,Wild.Clutch.56,ECC_18.2022.HON-13,2022,Military,England,Suffolk,['Suffolk'],1.0492,52.2539,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.198,Wild.Clutch.56,ECC_18.2022.HON-13,2022,Military,England,Suffolk,['Suffolk'],1.0492,52.2539,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.199,Wild.Clutch.58,ECC_18.2022.ST-A-01,2022,Military,England,Norfolk,['Norfolk'],0.9647,52.6712,4,Failed,Wild,Fertile,Unhatched,0,Failed,At least stage 25 but could be a bit later,NA,Phase.2
Wild.egg.200,Wild.Clutch.58,ECC_18.2022.ST-A-01,2022,Military,England,Norfolk,['Norfolk'],0.9647,52.6712,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.201,Wild.Clutch.58,ECC_18.2022.ST-A-01,2022,Military,England,Norfolk,['Norfolk'],0.9647,52.6712,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.202,Wild.Clutch.58,ECC_18.2022.ST-A-01,2022,Military,England,Norfolk,['Norfolk'],0.9647,52.6712,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.203,Wild.Clutch.59,ECC_18.2022.ST-G-01,2022,Military,England,Norfolk,['Norfolk'],0.9647,52.6712,4,Failed,Wild,Fertile,Unhatched,0,Failed,12,12,Phase.1
Wild.egg.204,Wild.Clutch.59,ECC_18.2022.ST-G-01,2022,Military,England,Norfolk,['Norfolk'],0.9647,52.6712,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.205,Wild.Clutch.59,ECC_18.2022.ST-G-01,2022,Military,England,Norfolk,['Norfolk'],0.9647,52.6712,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.206,Wild.Clutch.59,ECC_18.2022.ST-G-01,2022,Military,England,Norfolk,['Norfolk'],0.9647,52.6712,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.207,Wild.Clutch.61,ECC_19.2022.Deep.Moor,2022,Wetland,England,Hampshire,['Hampshire'],-1.2474,51.0448,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.208,Wild.Clutch.61,ECC_19.2022.Deep.Moor,2022,Wetland,England,Hampshire,['Hampshire'],-1.2474,51.0448,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.209,Wild.Clutch.61,ECC_19.2022.Deep.Moor,2022,Wetland,England,Hampshire,['Hampshire'],-1.2474,51.0448,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.210,Wild.Clutch.61,ECC_19.2022.Deep.Moor,2022,Wetland,England,Hampshire,['Hampshire'],-1.2474,51.0448,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.211,Wild.Clutch.62,ECC_19.2022.Durhill.South,2022,Wetland,England,Hampshire,['Hampshire'],-1.2474,51.0448,4,Mixed,Wild,Unknown,Unhatched,0,Failed,Unknown,NA,NA
Wild.abandoned.1,Wild.Clutch.63,ECC_19.2022.Fir.Pound,2022,Wetland,England,Hampshire,['Hampshire'],-1.2474,51.0448,1,Abandoned,Wild,Unknown,Unhatched,0,Abandoned,Unknown,NA,NA
Wild.egg.212,Wild.Clutch.64,ECC_19.2022.Holmsley.North,2022,Wetland,England,Hampshire,['Hampshire'],-1.2474,51.0448,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.213,Wild.Clutch.64,ECC_19.2022.Holmsley.North,2022,Wetland,England,Hampshire,['Hampshire'],-1.2474,51.0448,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.214,Wild.Clutch.64,ECC_19.2022.Holmsley.North,2022,Wetland,England,Hampshire,['Hampshire'],-1.2474,51.0448,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.215,Wild.Clutch.64,ECC_19.2022.Holmsley.North,2022,Wetland,England,Hampshire,['Hampshire'],-1.2474,51.0448,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.216,Wild.Clutch.65,ECC_19.2022.Holmsley.South,2022,Wetland,England,Hampshire,['Hampshire'],-1.2474,51.0448,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.217,Wild.Clutch.65,ECC_19.2022.Holmsley.South,2022,Wetland,England,Hampshire,['Hampshire'],-1.2474,51.0448,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.218,Wild.Clutch.65,ECC_19.2022.Holmsley.South,2022,Wetland,England,Hampshire,['Hampshire'],-1.2474,51.0448,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.219,Wild.Clutch.65,ECC_19.2022.Holmsley.South,2022,Wetland,England,Hampshire,['Hampshire'],-1.2474,51.0448,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.220,Wild.Clutch.66,ECC_19.2022.Long.Down,2022,Wetland,England,Hampshire,['Hampshire'],-1.2474,51.0448,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.221,Wild.Clutch.66,ECC_19.2022.Long.Down,2022,Wetland,England,Hampshire,['Hampshire'],-1.2474,51.0448,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.222,Wild.Clutch.66,ECC_19.2022.Long.Down,2022,Wetland,England,Hampshire,['Hampshire'],-1.2474,51.0448,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.223,Wild.Clutch.66,ECC_19.2022.Long.Down,2022,Wetland,England,Hampshire,['Hampshire'],-1.2474,51.0448,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.224,Wild.Clutch.67,ECC_19.2022.Ogdens,2022,Wetland,England,Hampshire,['Hampshire'],-1.2474,51.0448,3,Failed,Wild,Unknown,Unhatched,0,Failed,Unknown,NA,NA
Wild.egg.225,Wild.Clutch.67,ECC_19.2022.Ogdens,2022,Wetland,England,Hampshire,['Hampshire'],-1.2474,51.0448,3,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.226,Wild.Clutch.67,ECC_19.2022.Ogdens,2022,Wetland,England,Hampshire,['Hampshire'],-1.2474,51.0448,3,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.227,Wild.Clutch.68,ECC_19.2022.Redhill,2022,Wetland,England,Hampshire,['Hampshire'],-1.2474,51.0448,3,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.228,Wild.Clutch.68,ECC_19.2022.Redhill,2022,Wetland,England,Hampshire,['Hampshire'],-1.2474,51.0448,3,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.229,Wild.Clutch.68,ECC_19.2022.Redhill,2022,Wetland,England,Hampshire,['Hampshire'],-1.2474,51.0448,3,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.230,Wild.Clutch.70,ECC_2.2022.Farnaght,2022,Wetland,Republic of Ireland,Leitrim,County Leitrim,-8.0036,54.1404,4,Failed,Wild,Fertile,Unhatched,0,Failed,43-44 (after re-staging checks),43.5,Phase.3
Wild.egg.231,Wild.Clutch.70,ECC_2.2022.Farnaght,2022,Wetland,Republic of Ireland,Leitrim,County Leitrim,-8.0036,54.1404,4,Failed,Wild,Fertile,Unhatched,0,Failed,Early <2 days of incubation,NA,Phase.1
Wild.egg.232,Wild.Clutch.70,ECC_2.2022.Farnaght,2022,Wetland,Republic of Ireland,Leitrim,County Leitrim,-8.0036,54.1404,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.233,Wild.Clutch.70,ECC_2.2022.Farnaght,2022,Wetland,Republic of Ireland,Leitrim,County Leitrim,-8.0036,54.1404,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.234,Wild.Clutch.71,ECC_2.2022.II2,2022,Grassland,Republic of Ireland,Galway,County Galway,-9.1336,53.3404,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.235,Wild.Clutch.71,ECC_2.2022.II2,2022,Grassland,Republic of Ireland,Galway,County Galway,-9.1336,53.3404,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.236,Wild.Clutch.71,ECC_2.2022.II2,2022,Grassland,Republic of Ireland,Galway,County Galway,-9.1336,53.3404,4,Failed,Wild,Fertile,Unhatched,0,Failed,NA,NA,NA
Wild.egg.237,Wild.Clutch.71,ECC_2.2022.II2,2022,Grassland,Republic of Ireland,Galway,County Galway,-9.1336,53.3404,4,Failed,Wild,Fertile,Unhatched,0,Failed,NA,NA,NA
Wild.egg.238,Wild.Clutch.72,ECC_2.2022.Tulcon,2022,Wetland,Republic of Ireland,Leitrim,County Leitrim,-8.0036,54.1404,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.239,Wild.Clutch.72,ECC_2.2022.Tulcon,2022,Wetland,Republic of Ireland,Leitrim,County Leitrim,-8.0036,54.1404,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.240,Wild.Clutch.72,ECC_2.2022.Tulcon,2022,Wetland,Republic of Ireland,Leitrim,County Leitrim,-8.0036,54.1404,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.241,Wild.Clutch.72,ECC_2.2022.Tulcon,2022,Wetland,Republic of Ireland,Leitrim,County Leitrim,-8.0036,54.1404,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.242,Wild.Clutch.73,ECC_4.2022.PR3,2022,Grassland,England,Lancashire,['Lancashire'],-2.4609,53.8622,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.243,Wild.Clutch.73,ECC_4.2022.PR3,2022,Grassland,England,Lancashire,['Lancashire'],-2.4609,53.8622,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.244,Wild.Clutch.73,ECC_4.2022.PR3,2022,Grassland,England,Lancashire,['Lancashire'],-2.4609,53.8622,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.245,Wild.Clutch.73,ECC_4.2022.PR3,2022,Grassland,England,Lancashire,['Lancashire'],-2.4609,53.8622,4,Failed,Wild,Fertile,Unhatched,0,Failed,NA,NA,NA
Wild.egg.246,Wild.Clutch.74,ECC_5.2022.1,2022,NA,England,Gloucestershire,['Gloucestershire'],-2.1524,51.8197,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.247,Wild.Clutch.74,ECC_5.2022.1,2022,NA,England,Gloucestershire,['Gloucestershire'],-2.1524,51.8197,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.248,Wild.Clutch.74,ECC_5.2022.1,2022,NA,England,Gloucestershire,['Gloucestershire'],-2.1524,51.8197,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.249,Wild.Clutch.74,ECC_5.2022.1,2022,NA,England,Gloucestershire,['Gloucestershire'],-2.1524,51.8197,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.250,Wild.Clutch.75,ECC_5.2022.10,2022,Grassland,England,Buckinghamshire,['Buckinghamshire'],-0.8057,51.7697,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
